643142	-2.2401635	53.4775092
343853123	-2.2390703	53.4801055	
343853124	-2.2395286	53.4804082	
344234226	-2.2407851	53.4786951	
344234227	-2.2413484	53.4782914	
344234228	-2.2419992	53.4786530	
344234502	-2.2415817	53.4791680	
344234504	-2.2423221	53.4786721	
344234568	-2.2429974	53.4784633	
344234571	-2.2397964	53.4804172	
344238377	-2.2436315	53.4780086	
344239323	-2.2360263	53.4801155	
344239332	-2.2359132	53.4800517	
346973807	-2.2475784	53.4779194	
346976084	-2.2464197	53.4777980	
346976936	-2.2460967	53.4777114	PizzaExpress
346977430	-2.2460109	53.4777983	
346977748	-2.2456671	53.4779539	Starbucks
346979153	-2.2440769	53.4775119	
346979599	-2.2453105	53.4765662	
346979602	-2.2450665	53.4767559	
347036609	-2.2440173	53.4774879	
347037933	-2.2455535	53.4781277	
347037938	-2.2456272	53.4779157	
347038962	-2.2473543	53.4774053	
347040866	-2.2474848	53.4775597	
347041427	-2.2478467	53.4776155	
347041430	-2.2476831	53.4775444	
347041435	-2.2477524	53.4774833	
347041438	-2.2478616	53.4775072	
347042063	-2.2482014	53.4777142	
347042066	-2.2484838	53.4776180	
347042071	-2.2489902	53.4777252	
347042072	-2.2492562	53.4778121	
347042314	-2.2493890	53.4776651	
347049193	-2.2470977	53.4818941	
347049194	-2.2468705	53.4818535	
347049195	-2.2468473	53.4818338	
347049199	-2.2470327	53.4813965	
347049200	-2.2474372	53.4814734	
347049546	-2.2471015	53.4812874	
347049548	-2.2471683	53.4810863	
347049552	-2.2476551	53.4811583	
347049555	-2.2475028	53.4813312	
347049674	-2.2476850	53.4810718	
347049675	-2.2471811	53.4809948	
347049676	-2.2472584	53.4807497	
347049678	-2.2478273	53.4809074	
347050551	-2.2453612	53.4844721	
347050553	-2.2443114	53.4843368	
347050555	-2.2442592	53.4842855	
347050557	-2.2445969	53.4839441	
347050561	-2.2446525	53.4838708	
347050563	-2.2450233	53.4833651	
347050565	-2.2456999	53.4839703	
347051627	-2.2383700	53.4829388	
347051628	-2.2385612	53.4825526	
347051630	-2.2391196	53.4826636	
347051845	-2.2382126	53.4830028	
347051847	-2.2375551	53.4829033	
347051848	-2.2377806	53.4824351	
347051849	-2.2384025	53.4825520	
347262570	-2.2461407	53.4785076	
347262571	-2.2455238	53.4784340	
347262572	-2.2455820	53.4782612	
347262573	-2.2461989	53.4783348	
347262675	-2.2464734	53.4782390	
347262678	-2.2465484	53.4780036	
347262685	-2.2463580	53.4779809	
347262686	-2.2462814	53.4782180	
347454330	-2.2321538	53.4774614	
347454331	-2.2323388	53.4777308	
347454332	-2.2324885	53.4779559	
347454333	-2.2326193	53.4780619	
347454334	-2.2327788	53.4781102	
347454335	-2.2336586	53.4782981	
347454336	-2.2339087	53.4783746	
347454337	-2.2340337	53.4784704	
347454410	-2.2320709	53.4774891	
347454411	-2.2324220	53.4779642	
347454437	-2.2320787	53.4776947	
357157365	-2.2365032	53.4818020	
357157366	-2.2366708	53.4815917	
357157367	-2.2366914	53.4815568	
357157368	-2.2366956	53.4815279	
357157369	-2.2366859	53.4815125	
357157370	-2.2365878	53.4814724	
357157371	-2.2361598	53.4813532	
357157372	-2.2359275	53.4816383	
357157959	-2.2368410	53.4817697	
357157960	-2.2370022	53.4815777	
357158576	-2.2362163	53.4822563	
357159792	-2.2369795	53.4819330	
357160362	-2.2367125	53.4819427	Wave Bar
357163081	-2.2351567	53.4830646	Forbidden Planet
357163158	-2.2351608	53.4834195	
357163159	-2.2348216	53.4832533	
357163160	-2.2348982	53.4831980	
357163161	-2.2352373	53.4833642	
357163639	-2.2349270	53.4832020	Fresh Bites
357163785	-2.2349891	53.4832322	Hilton Aqua Emporium
357163891	-2.2351937	53.4833489	Rustica
357164055	-2.2351197	53.4833054	Adult
357164072	-2.2350807	53.4832815	Vinyl Revival
357164223	-2.2350269	53.4832611	
357540091	-2.2387590	53.4834546	
357540097	-2.2384127	53.4834073	
357540633	-2.2388622	53.4832243	
357540634	-2.2384896	53.4832385	
357545613	-2.2382829	53.4832201	Fitness Exchange
357547043	-2.2380989	53.4831289	
357547543	-2.2377959	53.4832831	
357547548	-2.2378624	53.4831377	
357547550	-2.2376735	53.4831015	
357547554	-2.2376059	53.4832429	
357548897	-2.2377924	53.4831367	Manchester's Largest & Favourite Alternative Store
357549503	-2.2377493	53.4833694	
357549513	-2.2376342	53.4832522	
357549515	-2.2375876	53.4833384	
357549910	-2.2377642	53.4832004	Union Imported DVDs
357552318	-2.2377788	53.4833941	
357556522	-2.2376422	53.4835061	
357556524	-2.2374838	53.4834333	
357556525	-2.2375715	53.4833331	
357565124	-2.2371126	53.4835518	
357566295	-2.2365005	53.4832939	
357570200	-2.2457292	53.4789067	
357570202	-2.2457708	53.4787610	
357570206	-2.2455165	53.4787421	
357570208	-2.2454827	53.4788901	
357570450	-2.2453609	53.4788864	
357570451	-2.2453218	53.4788581	
357570452	-2.2453424	53.4787215	
357570839	-2.2459293	53.4789209	
357570840	-2.2459852	53.4787866	
357570997	-2.2462880	53.4787594	
368915443	-2.2460496	53.4820574	
412815961	-2.2359240	53.4812815	
412815966	-2.2356869	53.4815683	
412816124	-2.2354912	53.4814562	
412816125	-2.2358718	53.4812639	
412816126	-2.2357971	53.4812385	
412816127	-2.2357722	53.4812400	
412816128	-2.2357537	53.4812456	
412816129	-2.2357339	53.4812535	
412816130	-2.2357232	53.4812738	
412816997	-2.2352642	53.4814297	
412817001	-2.2354126	53.4811312	
412817003	-2.2355876	53.4811768	
412817515	-2.2351834	53.4814073	
412818978	-2.2347515	53.4809368	
412819504	-2.2345783	53.4808832	
412819507	-2.2343516	53.4811492	
412820220	-2.2346505	53.4809250	Subway
412821349	-2.2341689	53.4811141	Super Sandwich
412838824	-2.2352395	53.4820833	
412838829	-2.2348617	53.4818990	
412838831	-2.2350381	53.4817786	
412838834	-2.2351207	53.4818219	
412838836	-2.2354173	53.4816022	
412839072	-2.2352622	53.4817641	19 Cafe Bar
412840133	-2.2346797	53.4814517	
412840135	-2.2345538	53.4813899	
412840137	-2.2346588	53.4813139	
412840139	-2.2347886	53.4813524	
412840451	-2.2345644	53.4818909	
412840452	-2.2341449	53.4816812	
412840453	-2.2344282	53.4814830	
412840454	-2.2348446	53.4816933	
412840533	-2.2349812	53.4816006	
412841552	-2.2349831	53.4822398	
412841553	-2.2344022	53.4826535	
412841555	-2.2346650	53.4820799	
412841644	-2.2344565	53.4819792	
412841645	-2.2342426	53.4821293	
412841646	-2.2340500	53.4820349	
412841647	-2.2342601	53.4818825	
412862273	-2.2346778	53.4808941	Empire Exchange
412862827	-2.2344900	53.4811645	Cafe Marhaba
412862966	-2.2341625	53.4807366	
412862967	-2.2338056	53.4808693	
412865317	-2.2336334	53.4807024	
413363131	-2.2346353	53.4821306	The Real Camera Co
413375219	-2.2347833	53.4825581	
413514789	-2.2484104	53.4790980	
413514790	-2.2483344	53.4792810	
413515816	-2.2480016	53.4790371	
413515817	-2.2479291	53.4792270	
413516174	-2.2474623	53.4791638	
413516175	-2.2475460	53.4789847	
413516203	-2.2463002	53.4789922	
413516204	-2.2464512	53.4788218	
413516372	-2.2473261	53.4790931	Key Lock & Safe
413516506	-2.2467854	53.4790267	
413517053	-2.2481638	53.4791972	Arcon Housing Association
413517181	-2.2487166	53.4792872	The Olive Press
413517582	-2.2483628	53.4796393	
413517583	-2.2485626	53.4796714	
413517584	-2.2486970	53.4794385	
413517587	-2.2484563	53.4794039	
413518169	-2.2476794	53.4795583	
413518170	-2.2481830	53.4794120	
413518171	-2.2480121	53.4794685	
413518172	-2.2478200	53.4794485	
413518173	-2.2478564	53.4793533	
413518174	-2.2477502	53.4793393	
413518334	-2.2475997	53.4795476	
413518336	-2.2476604	53.4793245	
413518953	-2.2474508	53.4793574	
413518954	-2.2476446	53.4793808	
413518955	-2.2473896	53.4795219	
413519089	-2.2477381	53.4794557	Manchester Building Society
413519111	-2.2472486	53.4792476	
413519112	-2.2474750	53.4792791	
413519113	-2.2471601	53.4794807	
413520369	-2.2469219	53.4794398	
413520370	-2.2470068	53.4792083	
413520783	-2.2472059	53.4793587	Toni & Guy Academy
413520932	-2.2478658	53.4798665	
413520933	-2.2482330	53.4799207	
413520934	-2.2483048	53.4797247	
413520935	-2.2479359	53.4796747	
413524593	-2.2474572	53.4798095	
413524594	-2.2475202	53.4796205	
413524610	-2.2477974	53.4796566	
413524611	-2.2478082	53.4796219	
413529285	-2.2478792	53.4799755	
413529286	-2.2483712	53.4800627	
413529430	-2.2465576	53.4798065	
413531006	-2.2462400	53.4800126	
413531509	-2.2477929	53.4805014	
413531510	-2.2480030	53.4805528	
413531700	-2.2472745	53.4805042	
413531701	-2.2478933	53.4806584	
413531702	-2.2472488	53.4804528	
413531819	-2.2455666	53.4800289	
413531820	-2.2453950	53.4799635	
413531821	-2.2456391	53.4797145	
413531822	-2.2462492	53.4797623	
413531823	-2.2461675	53.4799563	
413531824	-2.2459864	53.4799315	
413531825	-2.2460253	53.4798358	
413531827	-2.2458617	53.4798118	
413546376	-2.2463705	53.4802632	
413546377	-2.2464323	53.4800717	
413546378	-2.2466250	53.4800937	
413546379	-2.2465632	53.4802852	
413547227	-2.2458068	53.4802402	
413547228	-2.2458558	53.4801424	
413547229	-2.2460121	53.4801662	
413547580	-2.2464482	53.4803947	
413549175	-2.2471595	53.4801429	
413550744	-2.2453045	53.4801179	
413550745	-2.2453312	53.4800625	
413550858	-2.2456110	53.4801934	
413550891	-2.2456587	53.4801103	
413551293	-2.2456802	53.4802092	
413551294	-2.2457265	53.4801225	
413551412	-2.2457580	53.4802272	
431208122	-2.2295668	53.4814882	
431208126	-2.2317635	53.4796443	
432522118	-2.2464334	53.4808899	
432522120	-2.2460077	53.4808406	
432522123	-2.2461653	53.4804889	
432522126	-2.2465698	53.4805621	
432524098	-2.2457842	53.4808190	
432524100	-2.2453293	53.4807424	
432524111	-2.2453894	53.4805687	
432524113	-2.2458535	53.4806481	
432524360	-2.2456126	53.4806147	
432524674	-2.2456984	53.4804359	
432524677	-2.2459387	53.4804768	
432525764	-2.2454495	53.4803034	
432525768	-2.2459621	53.4804188	
432527823	-2.2470600	53.4809756	
432527824	-2.2465825	53.4809384	
432527825	-2.2466858	53.4806145	
432527826	-2.2471650	53.4807068	
432528004	-2.2453506	53.4804179	
432528005	-2.2451787	53.4804003	
432528007	-2.2452793	53.4802680	
432528008	-2.2453964	53.4802900	
432528080	-2.2452537	53.4807740	
432528081	-2.2450711	53.4807116	
432532437	-2.2451241	53.4811250	
432532870	-2.2452290	53.4808246	
432534141	-2.2451118	53.4810634	
432534148	-2.2449576	53.4810448	
432534152	-2.2450218	53.4808560	
432534156	-2.2451761	53.4808746	
432535770	-2.2453070	53.4810836	
432535773	-2.2451859	53.4810702	
432535775	-2.2452446	53.4808816	
432535780	-2.2453657	53.4808949	
432535888	-2.2454422	53.4810985	
432535890	-2.2455009	53.4809098	
432535906	-2.2455788	53.4811135	
432535907	-2.2456375	53.4809248	
432535962	-2.2456905	53.4811258	
432535964	-2.2457492	53.4809371	
432536112	-2.2457862	53.4811364	
432536113	-2.2458449	53.4809477	
432538032	-2.2450578	53.4809955	EAT.
432538431	-2.2452436	53.4810219	Kuoni
432538735	-2.2453980	53.4810386	Mulberry
432539435	-2.2455439	53.4810539	Pink
432539816	-2.2454838	53.4810437	Cecil Gee
432541251	-2.2456726	53.4810693	The Pen Shop
432541403	-2.2456040	53.4810641	Reed
432542227	-2.2458708	53.4811457	
432542230	-2.2459295	53.4809570	
432542534	-2.2459598	53.4811555	
432542537	-2.2460185	53.4809668	
432542708	-2.2460537	53.4811658	
432542709	-2.2461124	53.4809772	
432542746	-2.2461531	53.4811768	
432542747	-2.2462118	53.4809881	
432542778	-2.2462883	53.4811917	
432542779	-2.2463470	53.4810030	
432543570	-2.2464134	53.4812055	
432543573	-2.2464721	53.4810168	
432544044	-2.2465143	53.4812166	
432544048	-2.2465730	53.4810279	
432544714	-2.2469995	53.4812700	
432544718	-2.2468398	53.4812524	
432544720	-2.2468985	53.4810638	
432544729	-2.2470582	53.4810813	
432544788	-2.2467268	53.4812400	
432544790	-2.2467855	53.4810513	
432545180	-2.2466231	53.4812286	
432545182	-2.2466818	53.4810399	
432545935	-2.2466082	53.4811663	Duo
432546073	-2.2463661	53.4811481	
432546129	-2.2462649	53.4811305	Planet
432546180	-2.2462048	53.4811254	Ritz
432546308	-2.2461361	53.4811152	Timberland
432546336	-2.2460417	53.4810999	T.M.Lewin
432546387	-2.2459559	53.4810897	Gant
432546490	-2.2458701	53.4810744	Karen Millen
432546547	-2.2457756	53.4810590	AllSaints
432546989	-2.2460134	53.4817024	
432546991	-2.2460054	53.4817528	
432546992	-2.2455675	53.4817284	
432546993	-2.2455735	53.4816903	
432546994	-2.2455361	53.4816764	
432546996	-2.2455152	53.4816516	
432546997	-2.2455212	53.4816268	
432546999	-2.2455888	53.4815931	
432547000	-2.2460307	53.4815920	
432547002	-2.2460226	53.4816351	
432547003	-2.2461139	53.4816408	
432547004	-2.2461019	53.4817084	
433720632	-2.2461728	53.4779597	
433727432	-2.2450977	53.4803148	
433727538	-2.2450276	53.4805186	
433727678	-2.2450375	53.4802747	
433727679	-2.2450449	53.4802195	
433727680	-2.2450374	53.4801922	
433727681	-2.2449987	53.4801531	
433727683	-2.2449579	53.4801237	
433727684	-2.2447960	53.4800858	
433727685	-2.2446955	53.4802545	
433728397	-2.2449329	53.4804774	
433728398	-2.2446055	53.4804535	
433728399	-2.2446458	53.4803187	
433728400	-2.2449794	53.4803526	
433731352	-2.2447257	53.4810109	
433731353	-2.2443137	53.4809598	
433731354	-2.2444253	53.4806993	
433731355	-2.2448165	53.4807233	
433731592	-2.2445722	53.4813553	
433731593	-2.2446357	53.4811724	
433731594	-2.2446153	53.4811507	
433731596	-2.2441089	53.4811137	
433731601	-2.2440555	53.4812954	
433743694	-2.2474560	53.4832728	
433743697	-2.2472903	53.4832272	
433743701	-2.2471985	53.4833717	
433743704	-2.2467613	53.4832584	
433743708	-2.2468612	53.4831075	
433743734	-2.2471100	53.4834579	
433743739	-2.2472763	53.4834467	
433743740	-2.2473192	53.4834563	
433743946	-2.2468366	53.4829097	The Moon Under Water
433745528	-2.2479993	53.4822861	
433745530	-2.2477233	53.4826878	
433745532	-2.2472057	53.4825761	
433745538	-2.2473130	53.4821152	
433770305	-2.2483828	53.4808202	
433770316	-2.2482038	53.4807586	
433770319	-2.2482538	53.4806781	
433770321	-2.2484402	53.4807125	
433775585	-2.2484786	53.4806433	
433775589	-2.2483678	53.4805031	
437548694	-2.2456553	53.4786999	
437548697	-2.2453519	53.4786691	
437548703	-2.2453825	53.4785018	
437548710	-2.2456999	53.4785467	
437563776	-2.2442115	53.4801078	
437563777	-2.2445084	53.4801997	
437563780	-2.2444048	53.4799792	
437566824	-2.2463321	53.4829379	
437566825	-2.2464039	53.4829543	
437566827	-2.2461235	53.4833515	
437567220	-2.2465858	53.4827132	
441403562	-2.2386580	53.4841249	
441403567	-2.2392609	53.4826248	
441902993	-2.2880109	53.4672430	
441902995	-2.2879644	53.4671987	
441902997	-2.2868538	53.4668098	
442651867	-2.2889715	53.4686044	
442651868	-2.2889032	53.4686256	
443037248	-2.3034123	53.4719670	
443037249	-2.3037893	53.4720477	
443037252	-2.3042945	53.4723210	
443037253	-2.3040219	53.4721547	
443037258	-2.3024645	53.4717233	
493169241	-2.2441068	53.4800379	
493169242	-2.2438494	53.4798423	
493169243	-2.2440186	53.4797405	
493169244	-2.2442932	53.4799312	
493172358	-2.2392113	53.4820417	
493172360	-2.2382356	53.4817801	
493172568	-2.2373529	53.4804311	
493172569	-2.2367145	53.4801322	
493172618	-2.2389836	53.4808206	
493172619	-2.2395897	53.4803928	
516712721	-2.3048429	53.4732921	
516712747	-2.3040190	53.4730135	
516712749	-2.3040189	53.4730754	
516712751	-2.3040591	53.4732225	
516712752	-2.3035487	53.4731300	
516712753	-2.3035111	53.4731398	
516712754	-2.3035006	53.4731464	
516712755	-2.3034951	53.4731591	
516712756	-2.3035081	53.4731759	
516712757	-2.3035319	53.4731909	
516712758	-2.3036256	53.4732421	
516712759	-2.3036046	53.4732605	
516712760	-2.3035747	53.4732919	
516712763	-2.3035437	53.4732973	
516712765	-2.3035145	53.4732907	
523079874	-2.2374581	53.4807363	Caffè Nero
523079889	-2.2365847	53.4804121	Barburrito
523079901	-2.2364237	53.4805462	PizzaExpress
529054267	-2.2360424	53.4776981	Churchills
529054551	-2.2352936	53.4780682	Taurus Bar & Kitchen
529054844	-2.2353776	53.4780226	Velvet
529057903	-2.2356704	53.4778512	Kiki
533801910	-2.2380481	53.4831199	Church Street/The Unicorn
533801954	-2.2331802	53.4815929	Newton St/Dale St
533801969	-2.2322461	53.4792305	Ducie Street/Piccadilly Station
533802431	-2.2372085	53.4829027	Church Street/The Unicorn
533802454	-2.2343605	53.4822344	Lever Street/Dale Street
533802499	-2.2341812	53.4803863	Piccadilly/Chatham Street (Stop EX)
533802523	-2.2337387	53.4824187	Stevenson Square (Stop TE)
533802630	-2.2375282	53.4780156	Manchester Central Coach Station
533802631	-2.2376430	53.4779333	Manchester Central Coach Station
533802632	-2.2377419	53.4778823	Manchester Central Coach Station
533802633	-2.2378673	53.4778033	Manchester Central Coach Station
533802638	-2.2339185	53.4801348	Piccadilly/Chatham Street
533802647	-2.2331750	53.4817647	Newton St/Hilton St
533802652	-2.2355366	53.4814534	Lever Street/Dale Street (Stop E)
533802662	-2.2329176	53.4786847	London Road/Piccadilly Rail
533802666	-2.2335769	53.4801088	Piccadilly/Paton Street (Stop EP)
533802667	-2.2339157	53.4803689	Piccadilly/Newton Street (Stop EO)
533802668	-2.2343547	53.4804605	Piccadilly/Portland Street
533802678	-2.2380944	53.4830187	Church St/High St
533802692	-2.2336955	53.4824996	Stevenson Square
533802707	-2.2352484	53.4823585	Dale Street/Oldham Street
533802767	-2.2351720	53.4817346	Chatsworth House (Stop F)
533802893	-2.2333943	53.4825361	Stevenson Square
533802895	-2.2373214	53.4829153	Church Street/The Unicorn
533802896	-2.2356587	53.4809720	Piccadilly/Portland Street
533802926	-2.2341347	53.4808723	Newton St/Piccadilly
533802928	-2.2339833	53.4780182	Aytoun Street/Minshull Street
533802931	-2.2333194	53.4798666	Piccadilly/Paton Street (Stop EQ)
533803072	-2.2377704	53.4830857	Church Street/The Unicorn
533803081	-2.2343294	53.4826781	Stevenson Square (Stop EB)
533803309	-2.2360490	53.4812453	Piccadilly Gardens (Stop D)
533803311	-2.2366922	53.4815731	Piccadilly/Oldham Street
533803313	-2.2363657	53.4819584	Piccadilly / Oldham Street (Stop A)
533806305	-2.2337634	53.4811511	City Centre - Newton Street
533806309	-2.2366171	53.4816529	City Centre - Oldham Street
533806312	-2.2353995	53.4827030	City Centre - Oldham Street
533806313	-2.2345139	53.4833429	City Centre - Oldham Street
533806317	-2.2364849	53.4813997	Taxi Rank
533806323	-2.2341193	53.4828403	City Centre - Stevenson Square
533807589	-2.2477395	53.4806750	John Dalton St/Deansgate (Stop WX)
533807591	-2.2445373	53.4820556	Cross Street/Royal Exchange (Stop CY)
533807816	-2.2453793	53.4832130	St Mary's Gate
533823601	-2.2384338	53.4798218	New York Street/Piccadilly (Stop T)
533823788	-2.2445247	53.4810018	King Street/Cross Street (Stop CL)
533823857	-2.2421087	53.4806401	Spring Gardens/King Street (Stop CM)
533824634	-2.2376923	53.4804063	Piccadilly Bus Station
533826339	-2.2412433	53.4805316	Fountain St/Spring Gardens (Stop CQ)
533826620	-2.2393704	53.4802457	York Street/George Street
533827121	-2.2353286	53.4806585	Piccadilly/Portland Street
533827261	-2.2478276	53.4812222	Deansgate/King Street West
533827273	-2.2487495	53.4798610	Deansgate/Spinningfields
533827292	-2.2479259	53.4781653	Peter Street/Free Trade Hall
533827361	-2.2384328	53.4808003	Piccadilly Gardens (Stop G)
533827383	-2.2371784	53.4801287	Piccadilly Gardens (Stop N)
533827398	-2.2485904	53.4798096	Deansgate/John Rylands Library (Stop WH)
533827402	-2.2484476	53.4803383	Deansgate/Bridge Street (Stop WG)
533827411	-2.2465964	53.4827613	Deansgate/Barton Arcade (Stop NA)
533827417	-2.2468084	53.4827643	Deansgate/Barton Arcade (Stop NB)
533827421	-2.2378859	53.4790071	Portland Street/Chorlton St
533827432	-2.2369605	53.4781554	Chorlton Street (Stop EV)
533827464	-2.2473585	53.4778896	Peter Street/Edwardian Hotel (Stop SJ)
533827470	-2.2464019	53.4780026	Peter Street/Mount Street
533827544	-2.2410552	53.4781035	Chinatown (Stop SF)
533827548	-2.2416008	53.4783774	Chinatown (Stop SE)
533827557	-2.2381905	53.4805851	Piccadilly Gardens (Stop H)
533827561	-2.2378127	53.4803881	Piccadilly Gardens (Stop K)
533827576	-2.2447126	53.4799923	Town Hall (Stop SC)
533827583	-2.2439082	53.4796208	Town Hall (Stop SB)
533827597	-2.2464276	53.4805005	St James's Square (Stop WB)
533827600	-2.2438508	53.4808685	King Street/Cross Street (Stop CP)
533827602	-2.2433595	53.4809735	King Street/Brown Street (Stop CO)
533827608	-2.2406412	53.4796004	Charlotte St/Mosley Street (Stop CR)
533827613	-2.2374048	53.4802001	Piccadilly Gardens (Stop M)
533827619	-2.2387184	53.4786776	Charlotte Street/Portland St (Stop CT)
